custId,amount,total
C1510185,60.00,1
C1510356,245.00,1
C1510562,335.00,1
C1510755,1500.00,1
C1510836,250.00,1
C1511033,185.00,1
C1511254,410.00,1
C1511288,1512.75,1
C1511633,545.00,1
C1511746,100.00,1
C1511880,100.00,1
C1511969,3111.00,1
C1512279,48.00,1
C1512691,485.00,1
C1512790,1079.00,1
C1512871,1100.00,1
C1513069,167.00,1
C1513265,1.00,1
C1513312,2457.00,1
C1513352,620.00,1
C1513449,1314.00,1
C1513583,5615.00,1
C1513659,103.41,1
C1513775,150.00,1
C1514076,41.00,1
C1514215,196.00,1
C1515228,111.00,1
C1515363,250.00,1
C1515438,698.00,1
C1515440,373.00,1
C1515557,4049.87,1
C1515676,167.00,1
C1515861,1100.00,1
C1516133,30.00,1
C1516242,45.00,1
C1516348,409.50,1
C1516358,500.00,1
C1516370,100.00,1
C1516389,945.00,1
C1516429,2160.00,1
C1516472,60.00,1
C1516680,210.00,1
C1516749,318.00,1
C1517013,176.00,1
C1517086,150.00,1
C1517160,500.00,1
C1517224,1250.00,1
C1517320,497.00,1
C1517615,149.00,1
C1517663,2152.00,1
C1517825,278.00,1
C1518273,5141.31,1
C1518780,200.00,1
C1518786,499.00,1
C1518820,1028.00,1
C1518837,946.00,1
C1519180,59.00,1
C1519256,60.00,1
C1519272,180.26,1
C1519359,931.00,1
C1519451,30.00,1
C1519511,768.00,1
C1519541,224.00,1
C1519663,600.00,1
C1520512,500.00,1
C1520753,817.00,1
C1520872,3750.00,1
C1521249,650.00,1
C1521456,570.00,1
C1521458,1232.00,1
C1521644,50.00,1
C1521675,652.65,1
C1521779,250.00,1
C1522024,80.64,1
C1522533,105.00,1
C1522649,250.00,1
C1522984,2250.00,1
C1523084,235.00,1
C1523161,359.00,1
C1523518,7700.00,1
C1523717,80.00,1
C1523839,208.00,1
C1523982,100.00,1
C1524016,100000.00,1
C1524171,650.00,1
C1524263,505.15,1
C1524489,130.00,1
C1524661,836.00,1
C1524754,150.00,1
C1524768,141.00,1
C1525019,11300.00,1
C1525061,100.00,1
C1525089,249.00,1
C1525149,35.00,1
C1525236,50.00,1
C1525263,300.00,1
C1525276,1892.74,1
C1525363,100000.00,1
C1525535,300.00,1
C1525548,50.00,1
C1525942,198.83,1
C1526189,80.00,1
C1526472,29.00,1
C1526671,9990.00,1
C1526760,305.00,1
C1526842,1530.00,1
C1526934,109.00,1
C1526978,20.00,1
C1527351,1124.00,1
C1527974,175.00,1
C1528454,1264.00,1
C1528631,189.00,1
C1528784,124.50,1
C1528833,500.00,1
C1528967,2400.00,1
C1529429,15800.00,1
C1529447,250.00,1
C1529649,60.00,1
C1529738,25.66,1
C1529781,100.00,1
C1529936,35.00,1
C1530042,1250.00,1
C1530052,50.00,1
C1530136,297.00,1
C1530266,181.00,1
C1530344,12.00,1
C1530421,280.00,1
C1530689,149.00,1
C1530736,1000.00,1
C1530918,57332.00,1
C1530974,1291.24,1
C1531044,620.00,1
C1531091,448.00,1
C1531157,46000.00,1
C1531167,198.00,1
C1531263,465.00,1
C1531364,136.00,1
C1531635,1000.00,1
C1531829,424.00,1
C1531843,1850.00,1
C1531949,199.00,1
C1532287,150.00,1
C1532659,20.00,1
C1532824,663.00,1
C1533033,495.00,1
C1533056,125.00,1
C1533374,2724.00,1
C1533660,2.00,1
C1533726,458.00,1
C1533863,1110.00,1
C1533866,147.00,1
C1534168,948.00,1
C1534930,499.00,1
C1535014,200.00,1
C1535290,1300.00,1
C1535641,195.00,1
C1536238,150.00,1
C1536329,600.00,1
C1536346,130.00,1
C1536836,224.00,1
C1537049,200.00,1
C1537125,251.00,1
C1537186,1850.00,1
C1537348,258.00,1
C1537385,10.00,1
C1538073,200.00,1
C1538392,1911.42,1
C1538516,3380.00,1
C1538938,776.00,1
C1539283,248.00,1
C1539419,100.00,1
C1539669,11.00,1
C1539812,5.00,1
C1539829,97.00,1
C1539875,205.00,1
C1540058,1000.00,1
C1540249,5870.42,1
C1540491,50.00,1
C1540612,800.00,1
C1540931,34.00,1
C1540941,320.00,1
C1541349,55.00,1
C1541363,8500.00,1
C1541537,400.00,1
C1541630,250.00,1
C1541853,300.00,1
C1541877,200.00,1
C1542221,147.00,1
C1542445,300.00,1
C1542481,2290.00,1
C1542515,2500.93,1
C1542564,100.00,1
C1542720,100.00,1
C1545520,2600.00,1
C1546391,970.00,1
C1547260,444.00,1
C1547847,56.00,1
C1550041,3271.00,1
C1551175,99.00,1
C1553535,103.00,1
C1554175,270.00,1
C1555281,4600.00,1
C1556037,835.00,1
C1558227,124.00,1
C1558775,2610.00,1
C1559325,15080.00,1
C1560152,27.00,1
C1567121,50.00,1
C1569738,190.00,1
C1570953,200.00,1
C1572031,385.00,1
C1575218,5293.00,1
C1575311,625.00,1
C1575546,6500.00,1
C1575716,1000.00,1
C1577455,600.00,1
C1581524,785.00,1
C1581578,133.00,1
C1582664,220.00,1
C1584322,599.00,1
C1584920,110.00,1
C1585311,86.25,1
C1587091,326.99,1
C1587667,162.00,1
C1588762,783.00,1
C1591468,100.00,1
C1592962,1510.00,1
C1594790,25000.00,1
C1594954,223.00,1
C1595559,2112.00,1
C1598690,285.00,1
C1599232,2916.00,1
C1599771,304.00,1
C1599826,200.00,1
C1610064,5400.00,1
C1610322,45.00,1
C1610362,228.00,1
C1610590,915.00,1
C1611040,155.00,1
C1611242,290.00,1
C1611426,298.45,1
C1611683,1283.18,1
C1611732,70.00,1
C1611738,1497.00,1
C1611841,8000.00,1
C1611882,89.00,1
C1611935,45.00,1
C1612082,500.00,1
C1612525,110.00,1
C1612557,360.00,1
C1612723,360.00,1
C1612990,191.00,1
C1613262,2400.00,1
C1613374,197.00,1
C1613658,250.00,1
C1613664,46.00,1
C1613963,270.00,1
C1614037,1130.00,1
C1614064,5600.00,1
C1614219,2470.00,1
C1614315,21.16,1
C1614337,30.00,1
C1614625,143.00,1
C1614840,50.00,1
C1614981,1482.00,1
C1615123,400.00,1
C1615138,599.00,1
C1615328,254.00,1
C1615443,593.75,1
C1615472,3260.70,1
C1615488,1976.51,1
C1615566,21093.22,1
C1615676,600.00,1
C1615741,250.00,1
C1615787,3650.00,1
C1615847,523.00,1
C1615928,200.00,1
C1616052,0.00,1
C1616178,115.00,1
C1616223,730.00,1
C1616267,25000.00,1
C1616415,4298.00,1
C1616491,3283.18,1
C1616712,100.00,1
C1616752,333.00,1
C1616816,271.00,1
C1616824,100.00,1
C1616834,850.00,1
C1616935,1372.00,1
C1617031,3694.00,1
C1617358,1400.00,1
C1617659,200.00,1
C1617758,2760.00,1
C1618045,731.00,1
C1618086,998.00,1
C1618126,114.00,1
C1618159,40.00,1
C1618248,100.00,1
C1618381,1300.00,1
C1618629,51.00,1
C1618692,200.00,1
C1619038,1567.00,1
C1619063,3838.49,1
C1619376,1728.00,1
C1619849,390.00,1
C1620043,251.00,1
C1620081,245.00,1
C1620084,220.00,1
C1620181,500.00,1
C1620219,189.00,1
C1620220,73.00,1
C1620711,1318.98,1
C1620973,500.00,1
C1621075,1000.00,1
C1621142,700.00,1
C1621875,4993.00,1
C1621985,500.00,1
C1622139,339.38,1
C1622253,720.00,1
C1622284,269.00,1
C1622448,165.00,1
C1622870,345.00,1
C1622985,1121.00,1
C1623121,220.00,1
C1623265,240.00,1
C1623386,6213.00,1
C1623742,880.00,1
C1623857,1002.00,1
C1623875,266.94,1
C1624061,538.00,1
C1624319,10.00,1
C1624418,270.00,1
C1624434,648.00,1
C1624447,138.16,1
C1624538,250.00,1
C1624651,4159.00,1
C1624734,160.00,1
C1624844,1403.00,1
C1624859,111.79,1
C1624933,300.00,1
C1625017,261.00,1
C1625241,1260.12,1
C1625364,999.00,1
C1625525,60.00,1
C1625588,50.00,1
C1625754,220.00,1
C1625883,297.00,1
C1626011,600.00,1
C1626121,1291.07,1
C1626367,28.00,1
C1626938,7376.35,1
C1627121,190.00,1
C1627322,4644.00,1
C1627447,2061.00,1
C1627547,20.00,1
C1627558,554.00,1
C1627845,500.00,1
C1628250,296.00,1
C1628361,1150.00,1
C1628447,14.38,1
C1628449,5.00,1
C1628452,1400.00,1
C1628524,1243.42,1
C1628565,500.00,1
C1628688,3196.00,1
C1628822,100.00,1
C1629074,398.00,1
C1629237,10.00,1
C1629246,754.00,1
C1629248,202.00,1
C1629546,56.00,1
C1629615,50.00,1
C1629654,25.00,1
C1629744,280.00,1
C1629747,60.00,1
C1629964,1700.00,1
C1630151,30.00,1
C1630169,38.00,1
C1630314,979.00,1
C1630356,1150.00,1
C1630534,10000.00,1
C1630545,907.50,1
C1630587,5144.50,1
C1630627,50.00,1
C1630647,735.00,1
C1630661,50.00,1
C1630776,149.00,1
C1630886,7000.00,1
C1631214,187.00,1
C1631375,2699.00,1
C1631536,3260.00,1
C1631877,252.88,1
C1632244,368.00,1
C1632350,1116.00,1
C1632445,200.00,1
C1632450,5799.00,1
C1632715,2175.00,1
C1632753,201.00,1
C1632964,710.00,1
C1633011,200.00,1
C1633112,937.00,1
C1633230,50.00,1
C1633428,400.00,1
C1633486,1000.00,1
C1633740,1718.00,1
C1633912,208.00,1
C1634025,868.00,1
C1634063,173.00,1
C1634146,1000.00,1
C1634191,25.00,1
C1634474,500.00,1
C1634754,48920.00,1
C1634822,150.00,1
C1635181,751.55,1
C1635354,50.00,1
C1635486,223.00,1
C1635540,550.00,1
C1635591,2913.00,1
C1635683,810.00,1
C1635767,35.00,1
C1635774,70.00,1
C1635940,1512.75,1
C1635947,18464.34,1
C1635953,31.00,1
C1636246,774.24,1
C1636335,1899.38,1
C1636348,4965.00,1
C1636652,880.00,1
C1636666,639.50,1
C1636670,119.00,1
C1637779,1257.00,1
C1637966,1000.00,1
C1638251,920.00,1
C1638650,200.00,1
C1638669,764.00,1
C1639146,1922.00,1
C1639364,1075.00,1
C1639829,523.00,1
C1639838,146.00,1
C1639862,100.00,1
C1640042,120.00,1
C1640339,150.00,1
C1640460,1333.00,1
C1640580,600.00,1
C1640632,278.00,1
C1640648,2000.00,1
C1640676,1186.00,1
C1640811,48.00,1
C1640853,1210.00,1
C1641150,26.00,1
C1641169,497.00,1
C1641469,1500.00,1
C1641649,4225.07,1
C1641651,10.00,1
C1641857,30000.00,1
C1641887,31.00,1
C1642234,575.00,1
C1642365,1364.00,1
C1642553,1900.00,1
C1642618,297.00,1
C1642811,20.00,1
C1644350,1824.00,1
C1646919,49.00,1
C1648656,40.00,1
C1649125,1250.00,1
C1649846,50.00,1
C1651323,329.00,1
C1652866,104.00,1
C1653448,295.00,1
C1657842,1512.75,1
C1660136,60.00,1
C1661334,1897.00,1
C1661917,39.00,1
C1662036,462.94,1
C1663852,2080.00,1
C1666135,621.02,1
C1666991,100.00,1
C1668258,1792.15,1
C1668273,4896.00,1
C1671569,4726.00,1
C1672282,100.00,1
C1673659,25.00,1
C1674438,200.00,1
C1677259,2372.00,1
C1677418,342.00,1
C1677639,69.00,1
C1678356,370.00,1
C1683111,150.00,1
C1683820,1677.00,1
C1684983,35.00,1
C1687670,5000.00,1
C1688019,221.00,1
C1690049,1405.00,1
C1692432,27.11,1
C1692785,246.00,1
C1694833,1799.00,1
C1695019,500.00,1
C1695644,2062.00,1
C1696535,588.01,1
C1697042,2498.01,1
C1697330,403.50,1
C1710272,20.00,1
C1710479,2340.00,1
C1710621,960.00,1
C1710650,265.00,1
C1710757,806.00,1
C1710913,1371.00,1
C1710918,1500.00,1
C1711027,30.00,1
C1711314,38.00,1
C1711332,300.00,1
C1711343,1000.00,1
C1711372,60.00,1
C1711373,254.00,1
C1711532,1000.00,1
C1711788,1000.00,1
C1712212,36.00,1
C1712268,1000.00,1
C1712271,720.00,1
C1712427,1820.00,1
C1712515,2477.00,1
C1712725,203.00,1
C1712960,1512.75,1
C1712973,700.00,1
C1713088,899.00,1
C1713168,20.00,1
C1713353,2410.00,1
C1713682,610.00,1
C1713830,315.00,1
C1714121,20.00,1
C1714376,795.00,1
C1714419,280.00,1
C1714665,645.00,1
C1714724,1000.00,1
C1714789,1631.00,1
C1714822,232.00,1
C1715027,135.00,1
C1715232,50.00,1
C1715373,2201.08,1
C1715428,90.00,1
C1715430,45.00,1
C1715575,335.00,1
C1715636,350.00,1
C1715930,30.00,1
C1715931,200.00,1
C1716249,8000.00,1
C1716422,420.00,1
C1716778,539.60,1
C1717122,1500.00,1
C1717134,1.00,1
C1717573,195.60,1
C1717744,480.00,1
C1718160,200.00,1
C1718180,441.00,1
C1718237,761.50,1
C1718430,505.00,1
C1718447,397.00,1
C1718857,900.00,1
C1719022,349.00,1
C1719053,100.00,1
C1719215,180.00,1
C1719277,759.52,1
C1719311,200.00,1
C1719346,4142.38,1
C1719348,276.38,1
C1719355,22.00,1
C1719360,329.00,1
C1719716,4541.05,1
C1719788,1010.00,1
C1719877,280.00,1
C1720377,2021.86,1
C1720452,25.00,1
C1720471,494.00,1
C1720484,987.00,1
C1720576,30.00,1
C1720621,5000.00,1
C1720688,805.00,1
C1720733,5000.00,1
C1720879,16499.00,2
C1720884,291.00,1
C1721014,2141.00,1
C1721028,980.86,1
C1721291,50.00,1
C1721574,1000.00,1
C1721921,300.00,1
C1722345,607.17,1
C1722668,9.00,1
C1722717,7071.00,1
C1722748,244.00,1
C1722790,200.00,1
C1722824,637.00,1
C1722867,885.00,1
C1722949,690.00,1
C1722953,243.74,1
C1723173,5043.13,1
C1723329,50.00,1
C1723534,3000.00,1
C1723655,300.00,1
C1723667,845.00,1
C1723711,1679.00,1
C1723725,1800.00,1
C1723823,50.00,1
C1723829,169.00,1
C1723831,60.00,1
C1723885,50.00,1
C1724236,5560.00,1
C1724536,1601.00,1
C1724722,21.00,1
C1724750,735.00,1
C1725373,1909.00,1
C1725456,500.00,1
C1725528,100.00,1
C1725844,380.00,1
C1725882,330.00,1
C1725988,1489.00,1
C1726348,247.99,1
C1726381,156.00,1
C1726422,42.00,1
C1726584,105.00,1
C1726730,880.00,1
C1726833,2199.00,1
C1726841,600.00,1
C1726991,80.00,1
C1727039,320.00,1
C1727148,20.00,1
C1727346,50.00,1
C1727823,110.00,1
C1727912,50.00,1
C1728190,500.00,1
C1728192,2000.00,1
C1728321,249.00,1
C1728485,1669.00,1
C1728536,13.00,1
C1728563,32239.00,1
C1728614,12716.00,1
C1728715,2000.00,1
C1728721,498.95,1
C1728729,300.00,1
C1728950,20.00,1
C1729376,800.00,1
C1729469,220.97,1
C1729673,266.00,1
C1729715,500.00,1
C1729736,228.00,1
C1729969,500.00,1
C1730054,393.00,1
C1730258,700.00,1
C1730546,398.00,1
C1730583,2425.00,1
C1730752,20.00,1
C1730919,100331.00,1
C1730945,400.00,1
C1731059,6163.00,1
C1731060,299.00,1
C1731064,1008.60,1
C1731327,30.00,1
C1731577,739.00,1
C1731624,30.00,1
C1732025,190.00,1
C1732182,500.00,1
C1732183,100.00,1
C1732231,295.00,1
C1732345,160.11,1
C1732638,60.00,1
C1732822,47.64,1
C1733118,1397.00,1
C1733279,60.00,1
C1733587,49.00,1
C1733711,496.00,1
C1734318,148.00,1
C1734489,245.00,1
C1734748,278.00,1
C1734780,510.00,1
C1734873,512.00,1
C1735169,300.00,1
C1735212,30.00,1
C1735283,37.00,1
C1735372,250.00,1
C1735425,800.00,1
C1735568,200.00,1
C1735575,3000.00,1
C1735613,2799.00,1
C1735724,1331.00,1
C1735740,3369.00,1
C1735757,396.00,1
C1736187,200.00,1
C1736272,6690.00,1
C1736284,250.00,1
C1736348,104.33,1
C1736376,230.00,1
C1736534,200.00,1
C1736684,175.00,1
C1736772,359.00,1
C1737119,1200.00,1
C1737129,2871.75,1
C1737316,179.76,1
C1737417,3699.99,1
C1737434,153.00,1
C1737468,200.00,1
C1737622,643.00,1
C1737669,1469.00,1
C1737748,200.00,1
C1738023,200.00,1
C1738035,1318.00,1
C1738039,100.00,1
C1738065,55.00,1
C1738431,1095.00,1
C1738469,1000.00,1
C1738513,300.00,1
C1738717,367.00,1
C1738750,110.00,1
C1738856,194.00,1
C1739046,1381.00,1
C1739350,287.00,1
C1739658,225.00,1
C1739688,1.00,1
C1740423,274.93,1
C1740425,4393.00,1
C1740659,130.00,1
C1740766,1839.00,1
C1740834,90.00,1
C1741190,249.00,1
C1741561,549.04,1
C1741678,1581.44,1
C1741982,1000.00,1
C1742348,102.00,1
C1742582,2093.00,1
C1742634,625.00,1
C1742821,433.00,1
C1745464,70.00,1
C1748483,391.00,1
C1748673,40.00,1
C1748681,450.00,1
C1748718,1595.00,1
C1748719,504.00,1
C1748826,8100.00,1
C1749955,10.00,1
C1750019,246.00,1
C1751465,307.00,1
C1751687,259.00,1
C1752788,60.00,1
C1754671,50.00,1
C1755648,1.00,1
C1756116,251.00,1
C1757942,211.30,1
C1757984,220.00,1
C1761370,196.00,1
C1763078,27.00,1
C1763336,99.00,1
C1766853,1000.00,1
C1767271,110.00,1
C1768040,50.00,1
C1769937,60.00,1
C1770422,1100.38,1
C1771623,30.00,1
C1773284,300.00,1
C1778453,1026.00,1
C1782279,1764.08,1
C1785279,977.50,1
C1788289,1120.00,1
C1788459,920.00,1
C1791930,15694.92,1
C1793243,56.00,1
C1793290,565.00,1
C1810521,843.00,1
C1810653,156.00,1
C1810669,1579.00,1
C1810685,712.00,1
C1811178,150.00,1
C1811423,240.00,1
C1811429,250.00,1
C1811591,748.00,1
C1811825,272.00,1
C1811851,30.00,1
C1811933,1000.00,1
C1812083,800.00,1
C1812260,30.00,1
C1812323,150.00,1
C1812378,1168.00,1
C1812457,230.00,1
C1812584,6293.00,1
C1812777,200.00,1
C1812871,136.28,1
C1813182,1000.00,1
C1813564,40.00,1
C1813832,159.00,1
C1814245,25.00,1
C1814333,250.00,1
C1814380,604.12,1
C1814437,100.00,1
C1814515,198.00,1
C1814541,50.00,1
C1814624,500.00,1
C1814678,306.00,1
C1814720,146.00,1
C1815252,204.00,1
C1815513,171.00,1
C1815579,214.50,1
C1815626,711.00,1
C1815651,55.00,1
C1815839,240.00,1
C1816145,328.04,1
C1816267,34.00,1
C1816282,299.00,1
C1816353,251.00,1
C1816845,60.00,1
C1816965,467.00,1
C1817170,200.00,1
C1817286,653.34,1
C1817749,20000.00,1
C1817861,459.85,1
C1817981,50.00,1
C1818191,380.00,1
C1818246,100.00,1
C1818392,1449.99,1
C1818413,72.84,1
C1819016,222.00,1
C1819390,601.00,1
C1819427,60.00,1
C1819478,225.00,1
C1819563,450.00,1
C1819766,60.00,1
C1819791,246.00,1
C1820156,3355.00,1
C1820173,1500.00,1
C1820534,26.00,1
C1820678,250.00,1
C1820851,1464.00,1
C1821349,69.00,1
C1821465,1000.00,1
C1821483,500.00,1
C1821517,498.00,1
C1821655,151.00,1
C1821951,3580.00,1
C1822072,971.00,1
C1822266,711.00,1
C1822545,50.00,1
C1822547,3867.64,1
C1822786,350.00,1
C1822788,400.00,1
C1822876,1700.00,1
C1822967,786.00,1
C1822971,120.00,1
C1823155,50.00,1
C1823232,1366.00,1
C1823639,1482.00,1
C1823781,70.80,1
C1823879,200.00,1
C1824054,30.00,1
C1824416,50.00,1
C1824611,1245.00,1
C1824686,597.00,1
C1824857,51343.00,1
C1824954,1060.00,2
C1824987,260.00,1
C1825023,850.00,1
C1825088,192.00,1
C1825134,432.00,1
C1825191,14.00,1
C1825215,300.00,1
C1825334,500.00,1
C1825386,125.00,1
C1825451,358.80,1
C1825453,1212.00,1
C1825628,10.00,1
C1825786,500.00,1
C1826143,320.00,1
C1826558,500.00,1
C1826719,12667.00,1
C1826765,1100.00,1
C1826881,300.00,1
C1826923,276.00,1
C1826966,100.00,1
C1827376,573.85,1
C1827445,50.00,1
C1827529,1000.00,1
C1827542,22.04,1
C1827744,230.00,1
C1827768,3499.00,1
C1827939,785.72,1
C1827944,200.00,1
C1828184,275.57,1
C1828312,100.00,1
C1828358,225.00,1
C1828360,627.00,1
C1828630,610.00,2
C1828719,592.00,1
C1828757,140.00,1
C1828928,439.50,1
C1829020,28000.00,1
C1829230,12500.00,1
C1829445,320.00,1
C1829513,5000.00,1
C1829561,398.00,1
C1829849,838.44,1
C1829876,50.00,1
C1829952,400.52,1
C1830064,325.35,1
C1830390,30.00,1
C1830685,18.32,1
C1830868,10.00,1
C1830869,290.00,1
C1830930,2099.00,1
C1831144,245.00,1
C1831259,32.00,1
C1831583,485.00,1
C1831648,2400.00,1
C1831676,39.00,1
C1831743,8827.00,1
C1831955,567.00,1
C1832362,1200.00,1
C1832443,150.00,1
C1832543,219.00,1
C1832653,252.00,1
C1832975,210.00,1
C1832990,6320.00,1
C1833174,60.00,1
C1833456,533.00,1
C1833545,510.00,1
C1833651,305.00,1
C1834026,215.00,1
C1834134,3000.00,1
C1834160,883.00,1
C1834412,4250.00,1
C1834721,250.00,1
C1834752,520.00,1
C1835032,80.00,1
C1835122,3330.00,1
C1835177,701.00,1
C1835370,300.00,1
C1835721,500.00,1
C1835917,50.00,1
C1836133,250.00,1
C1836150,425.00,1
C1836291,2528.75,1
C1836360,2598.00,1
C1836540,340.00,1
C1836615,2899.00,1
C1836622,400.00,1
C1836716,1.00,1
C1836742,1.00,1
C1836788,100.00,1
C1836964,100.00,1
C1837134,99.00,1
C1837144,30.00,1
C1837462,4097.80,1
C1837588,1000.00,1
C1837678,259.00,1
C1837727,255.10,1
C1837774,475.00,1
C1837783,1095.00,1
C1837825,25.00,1
C1837921,333.00,1
C1837990,92.00,1
C1838028,251.00,1
C1838036,110.00,1
C1838051,200.00,1
C1838162,239.00,1
C1838225,500.00,1
C1838257,147.00,1
C1838480,1027.00,1
C1838646,4337.55,1
C1838923,863.00,1
C1839233,676.00,1
C1839342,535.20,1
C1839441,246.00,1
C1839448,1000.00,1
C1839584,100.00,1
C1839764,2150.00,1
C1839977,4490.00,1
C1840180,26.00,1
C1840335,300.00,1
C1840376,2021.86,1
C1840485,50.00,1
C1840680,129.00,1
C1840711,100.00,1
C1840760,342.00,1
C1841082,783.00,1
C1841463,18.00,1
C1841490,500.00,1
C1841542,248.00,1
C1841579,50.00,1
C1841623,24.00,1
C1841644,130.00,1
C1841829,8718.40,1
C1841865,25000.00,1
C1842046,169.00,1
C1842113,30.00,1
C1842568,55.00,1
C1842647,1882.00,1
C1842711,50.00,1
C1842830,5211.00,1
C1844119,160.00,1
C1846415,1398.00,1
C1846756,2500.00,1
C1847123,100000.00,1
C1847842,20.00,1
C1847949,200.00,1
C1851526,80.00,1
C1852889,250.00,1
C1853076,50.00,1
C1856390,251.87,1
C1856959,16300.00,1
C1857931,5000.00,1
C1858241,894.90,1
C1860141,193.00,1
C1860163,11500.00,1
C1868614,2466.00,1
C1869190,2000.00,1
C1878378,500.00,1
C1879428,251.00,1
C1879620,29.00,1
C1881550,385.00,1
C1883325,597.00,1
C1883743,1.00,1
C1884663,1000.00,1
C1886463,1060.00,1
C1887229,400.75,1
C1889639,290.00,1
C1890091,1000.00,1
C1890351,835.00,1
C1890522,250.00,1
C1890663,1854.00,1
C1892557,220.00,1
C1898077,477.00,1
C1898953,36470.40,1
C1898990,23.00,1
C1899220,200.00,1
C1910059,316.00,1
C1910584,215.00,1
C1910870,956.00,1
C1911052,600.00,1
C1911071,35.00,1
C1911088,956.00,1
C1911367,340.00,1
C1911840,26636.00,1
C1911845,950.00,1
C1911875,10000.00,1
C1912061,89.11,1
C1912151,234.00,1
C1912262,500.00,1
C1912715,100.00,1
C1913059,1057.89,1
C1913115,200.00,1
C1913160,63.00,1
C1913320,234.52,1
C1913520,438.00,1
C1913763,1185.00,1
C1913788,2470.00,1
C1914011,10.00,1
C1914041,350.00,1
C1914059,1509.00,1
C1914233,116.07,1
C1914369,287.00,1
C1914545,330.00,1
C1914722,548.00,1
C1914745,225.00,1
C1914891,6720.00,1
C1915223,1250.00,1
C1915529,171.00,1
C1915571,100.00,1
C1915687,1850.00,1
C1915780,200.00,1
C1915823,50.00,1
C1915965,299.00,1
C1915984,500.00,1
C1916039,50.00,1
C1916061,92.00,1
C1916232,849.00,1
C1916332,294.00,1
C1916371,250.00,1
C1916461,250.00,1
C1916721,5304.00,1
C1916740,298.00,1
C1916768,9894.00,1
C1916929,49.00,1
C1917036,70.00,1
C1917460,300.00,1
C1917529,1210.00,1
C1917888,213.00,1
C1917938,799.00,1
C1917940,20.00,1
C1918124,604.00,1
C1918211,1030.00,1
C1918241,5999.00,1
C1918522,429.00,1
C1918649,400.00,1
C1918841,1318.48,1
C1918847,275.00,1
C1918923,1426.00,1
C1919032,1485.00,1
C1919179,750.00,1
C1919270,250.00,1
C1919290,100.00,1
C1919516,1101.00,1
C1919559,140.00,1
C1919683,1500.00,1
C1919855,1300.00,1
C1919879,100.00,1
C1920634,800.00,1
C1920656,1000.00,1
C1920778,1000.00,1
C1920786,1324.00,1
C1921459,200.00,1
C1921487,741.75,1
C1921535,50.00,1
C1921687,1000.00,1
C1921870,100.00,1
C1921920,22.00,1
C1921957,6600.00,1
C1922034,166.00,1
C1922262,549.00,1
C1922279,419.00,1
C1922453,430.00,1
C1922456,1034.00,1
C1922544,30000.00,1
C1922763,937.00,1
C1923038,384.00,1
C1923040,45.00,1
C1923069,246.00,1
C1923456,150.00,1
C1923617,1940.00,1
C1923856,1200.00,1
C1923921,95.00,1
C1924236,25.00,1
C1924460,231.00,1
C1924631,96.00,1
C1924665,138.00,1
C1924845,123.00,1
C1925378,740.00,1
C1925383,319.95,1
C1925482,30.00,1
C1925561,28.00,1
C1925913,10000.00,1
C1926062,3325.00,1
C1926080,2630.00,1
C1926133,579.20,1
C1926149,1000.00,1
C1926874,1107.00,1
C1926950,685.00,1
C1927150,1000.00,1
C1927418,145.00,1
C1927445,798.00,1
C1928166,330.00,1
C1928182,5860.00,1
C1928568,8920.50,1
C1928674,12716.00,1
C1928718,1392.00,1
C1929123,1455.15,1
C1929190,852.00,1
C1929519,16000.00,1
C1929550,842.00,1
C1929644,30.00,1
C1929847,20.00,1
C1929950,1100.00,1
C1930090,1733.00,1
C1930387,90.00,1
C1930629,23.00,1
C1930671,1000.00,1
C1930727,100.00,1
C1930778,1500.00,1
C1931348,65.00,1
C1931472,1237.00,1
C1931683,1856.00,1
C1932033,1040.00,1
C1932052,200.00,1
C1932286,245.75,1
C1932347,50.00,1
C1932375,6956.00,1
C1932416,240.00,1
C1932554,230.00,1
C1932651,1670.00,1
C1932743,14999.00,1
C1932946,451.00,1
C1933116,50.00,1
C1933284,1550.00,1
C1933416,36.59,1
C1933569,1000.00,1
C1933831,119.00,1
C1933873,200.00,1
C1934141,82.00,1
C1934149,236.00,1
C1934540,23.98,1
C1934552,588.31,1
C1934571,300.00,1
C1934592,30.00,1
C1934684,300.00,1
C1934724,2731.00,1
C1934743,334.00,1
C1935155,120.00,1
C1935290,888.00,1
C1936153,36.00,1
C1936211,509.00,1
C1936212,100.00,1
C1936319,50.00,1
C1936350,6647.00,1
C1936372,229.00,1
C1936567,252.00,1
C1936744,40.00,1
C1936840,3026.00,1
C1937390,8000.00,1
C1937682,100.00,1
C1937771,199.00,1
C1937787,150.00,1
C1937824,988.00,1
C1937866,2275.00,1
C1937870,272.00,1
C1937930,486.36,1
C1938077,3481.14,1
C1938147,400.00,1
C1938150,250.00,1
C1938157,23.00,1
C1938186,6.00,1
C1938530,567.00,1
C1938790,1632.00,1
C1938817,200.00,1
C1938819,4634.00,1
C1938827,500.00,1
C1938914,305.00,1
C1938961,250.00,1
C1939282,0.00,1
C1939531,2499.00,1
C1940153,2205.00,1
C1940226,100.00,1
C1940236,18538.10,2
C1940258,200.00,1
C1940612,446.00,1
C1940968,250.00,1
C1941073,50.00,1
C1941463,17600.00,1
C1941545,2000.00,1
C1941585,27.00,1
C1941636,1000.00,1
C1941813,3880.00,1
C1942048,405.00,1
C1942139,530.25,1
C1942858,1432.00,1
C1943086,13000.00,1
C1946483,500.00,1
